"Date","steem_price","sbd_price","amount","from","memo","to","timestamp","currency_amount","currency_type","direction","dollar_price_of_tr","tr_type"
"2018-04-16",2.77,2.53,"0.300 SBD","misrori","https://steemit.com/bitcoin/@misrori/what-people-thinks-about-nebulas-16-april-2018","postdoctor","2018-04-16T12:15:30",0.3,"SBD","out",0.76,"normal_tr"
"2018-04-16",2.77,2.53,"0.344 SBD","edensgarden","Round Earnings - 0.344 SBD | Thank you!","misrori","2018-04-16T12:36:30",0.344,"SBD","in",0.87,"normal_tr"
"2018-04-16",2.77,2.53,"0.300 SBD","misrori","https://steemit.com/internetmoney/@misrori/what-people-thinks-about-qtum-16-april-2018","postdoctor","2018-04-16T13:15:27",0.3,"SBD","out",0.76,"normal_tr"
"2018-04-16",2.77,2.53,"0.300 SBD","misrori","https://steemit.com/internetmoney/@misrori/what-people-thinks-about-maker-16-april-2018","postdoctor","2018-04-16T14:15:30",0.3,"SBD","out",0.76,"normal_tr"
"2018-04-16",2.77,2.53,"0.344 SBD","edensgarden","Round Earnings - 0.344 SBD | Thank you!","misrori","2018-04-16T14:58:36",0.344,"SBD","in",0.87,"normal_tr"
"2018-04-16",2.77,2.53,"0.300 SBD","misrori","https://steemit.com/youtube/@misrori/what-people-thinks-about-ethereum-16-april-2018","postdoctor","2018-04-16T15:15:33",0.3,"SBD","out",0.76,"normal_tr"
"2018-04-16",2.77,2.53,"0.300 SBD","misrori","https://steemit.com/internetmoney/@misrori/what-people-thinks-about-basic-attention-token-16-april-2018","postdoctor","2018-04-16T16:15:30",0.3,"SBD","out",0.76,"normal_tr"
"2018-04-16",2.77,2.53,"0.099 STEEM","edensgarden","Round Earnings - 0.099 STEEM | Thank you!","misrori","2018-04-16T17:24:03",0.099,"STEEM","in",0.27,"normal_tr"
"2018-04-16",2.77,2.53,"0.384 SBD","edensgarden","Round Earnings - 0.384 SBD | Thank you!","misrori","2018-04-16T17:24:06",0.384,"SBD","in",0.97,"normal_tr"
"2018-04-16",2.77,2.53,"3.300 SBD","misrori","https://steemit.com/rise/@misrori/what-people-thinks-about-monero-12-april-2018","edensgarden","2018-04-16T17:35:42",3.3,"SBD","out",8.35,"normal_tr"
"2018-04-16",2.77,2.53,"10.000 SBD","surfyogi","#6DnKiQNu1PgUxQBSMhVjdworNmiQAVMxTdCyVGgYrxHeALRZYYBLT2FPDsZUPwjVibo9VZaBmbjiaAbEAnZGDQ5URdQe5XTnZPu9ccmoHEY7THn5U9hyyLXKHMb5W3bheNGbJAKjv3CPZmsZ7pQtbHYK5y1DJnoPjG73XjFNK2pUp","misrori","2018-04-16T17:51:06",10,"SBD","in",25.3,"normal_tr"
"2018-04-16",2.77,2.53,"0.300 SBD","misrori","https://steemit.com/youtube/@misrori/what-people-thinks-about-eos-16-april-2018","postdoctor","2018-04-16T18:15:27",0.3,"SBD","out",0.76,"normal_tr"
"2018-04-16",2.77,2.53,"0.300 SBD","misrori","https://steemit.com/tothemoon/@misrori/what-people-thinks-about-bitcoin-gold-16-april-2018","postdoctor","2018-04-16T19:15:30",0.3,"SBD","out",0.76,"normal_tr"
"2018-04-16",2.77,2.53,"0.710 SBD","edensgarden","Round Earnings - 0.710 SBD | Thank you!","misrori","2018-04-16T19:49:51",0.71,"SBD","in",1.8,"normal_tr"
"2018-04-16",2.77,2.53,"0.300 SBD","misrori","https://steemit.com/success/@misrori/what-people-thinks-about-nxt-16-april-2018","postdoctor","2018-04-16T21:15:27",0.3,"SBD","out",0.76,"normal_tr"
"2018-04-16",2.77,2.53,"0.300 SBD","misrori","https://steemit.com/bitcoin/@misrori/what-people-thinks-about-kyber-network-17-april-2018","postdoctor","2018-04-16T22:15:27",0.3,"SBD","out",0.76,"normal_tr"
"2018-04-16",2.77,2.53,"0.019 STEEM","edensgarden","Round Earnings - 0.019 STEEM | Thank you!","misrori","2018-04-16T22:17:27",0.019,"STEEM","in",0.05,"normal_tr"
"2018-04-16",2.77,2.53,"0.349 SBD","edensgarden","Round Earnings - 0.349 SBD | Thank you!","misrori","2018-04-16T22:17:30",0.349,"SBD","in",0.88,"normal_tr"
"2018-04-16",2.77,2.53,"0.300 SBD","misrori","https://steemit.com/steem/@misrori/what-people-thinks-about-wax-17-april-2018","postdoctor","2018-04-16T23:15:27",0.3,"SBD","out",0.76,"normal_tr"
"2018-04-17",2.66,2.49,"0.300 SBD","misrori","https://steemit.com/internetmoney/@misrori/what-people-thinks-about-vechain-17-april-2018","postdoctor","2018-04-17T00:15:27",0.3,"SBD","out",0.75,"normal_tr"
"2018-04-17",2.66,2.49,"0.357 SBD","edensgarden","Round Earnings - 0.357 SBD | Thank you!","misrori","2018-04-17T00:43:15",0.357,"SBD","in",0.89,"normal_tr"
"2018-04-17",2.66,2.49,"0.300 SBD","misrori","https://steemit.com/rise/@misrori/what-people-thinks-about-binance-coin-17-april-2018","postdoctor","2018-04-17T01:15:30",0.3,"SBD","out",0.75,"normal_tr"
"2018-04-17",2.66,2.49,"0.300 SBD","misrori","https://steemit.com/steem/@misrori/what-people-thinks-about-storm-17-april-2018","postdoctor","2018-04-17T02:15:30",0.3,"SBD","out",0.75,"normal_tr"
"2018-04-17",2.66,2.49,"0.419 SBD","edensgarden","Round Earnings - 0.419 SBD | Thank you!","misrori","2018-04-17T03:10:51",0.419,"SBD","in",1.04,"normal_tr"
"2018-04-17",2.66,2.49,"0.300 SBD","misrori","https://steemit.com/tothemoon/@misrori/what-people-thinks-about-mithril-17-april-2018","postdoctor","2018-04-17T03:15:27",0.3,"SBD","out",0.75,"normal_tr"
"2018-04-17",2.66,2.49,"0.001 SBD","resteembot","A gift","misrori","2018-04-17T03:17:36",0.001,"SBD","in",0,"normal_tr"
"2018-04-17",2.66,2.49,"0.300 SBD","misrori","https://steemit.com/development/@misrori/what-people-thinks-about-electroneum-17-april-2018","postdoctor","2018-04-17T04:15:30",0.3,"SBD","out",0.75,"normal_tr"
"2018-04-17",2.66,2.49,"0.300 SBD","misrori","https://steemit.com/hot/@misrori/what-people-thinks-about-lisk-17-april-2018","postdoctor","2018-04-17T05:15:27",0.3,"SBD","out",0.75,"normal_tr"
"2018-04-17",2.66,2.49,"0.019 STEEM","edensgarden","Round Earnings - 0.019 STEEM | Thank you!","misrori","2018-04-17T05:40:09",0.019,"STEEM","in",0.05,"normal_tr"
"2018-04-17",2.66,2.49,"0.402 SBD","edensgarden","Round Earnings - 0.402 SBD | Thank you!","misrori","2018-04-17T05:40:12",0.402,"SBD","in",1,"normal_tr"
"2018-04-17",2.66,2.49,"0.300 SBD","misrori","https://steemit.com/hot/@misrori/what-people-thinks-about-factom-17-april-2018","postdoctor","2018-04-17T06:15:30",0.3,"SBD","out",0.75,"normal_tr"
"2018-04-17",2.66,2.49,"0.300 SBD","misrori","https://steemit.com/success/@misrori/what-people-thinks-about-ripple-17-april-2018","postdoctor","2018-04-17T07:15:27",0.3,"SBD","out",0.75,"normal_tr"
"2018-04-17",2.66,2.49,"0.319 SBD","edensgarden","Round Earnings - 0.319 SBD | Thank you!","misrori","2018-04-17T08:06:54",0.319,"SBD","in",0.79,"normal_tr"
"2018-04-17",2.66,2.49,"0.300 SBD","misrori","https://steemit.com/development/@misrori/what-people-thinks-about-decred-17-april-2018","postdoctor","2018-04-17T08:15:27",0.3,"SBD","out",0.75,"normal_tr"
"2018-04-17",2.66,2.49,"0.300 SBD","misrori","https://steemit.com/hot/@misrori/what-people-thinks-about-substratum-17-april-2018","postdoctor","2018-04-17T09:15:27",0.3,"SBD","out",0.75,"normal_tr"
"2018-04-17",2.66,2.49,"0.300 SBD","misrori","https://steemit.com/success/@misrori/what-people-thinks-about-zilliqa-17-april-2018","postdoctor","2018-04-17T10:15:27",0.3,"SBD","out",0.75,"normal_tr"
"2018-04-17",2.66,2.49,"0.049 STEEM","edensgarden","Round Earnings - 0.049 STEEM | Thank you!","misrori","2018-04-17T10:24:51",0.049,"STEEM","in",0.13,"normal_tr"
"2018-04-17",2.66,2.49,"0.289 SBD","edensgarden","Round Earnings - 0.289 SBD | Thank you!","misrori","2018-04-17T10:24:54",0.289,"SBD","in",0.72,"normal_tr"
"2018-04-17",2.66,2.49,"0.300 SBD","misrori","https://steemit.com/rise/@misrori/what-people-thinks-about-steem-17-april-2018","postdoctor","2018-04-17T11:15:27",0.3,"SBD","out",0.75,"normal_tr"
"2018-04-17",2.66,2.49,"0.300 SBD","misrori","https://steemit.com/hot/@misrori/what-people-thinks-about-gxchain-17-april-2018","postdoctor","2018-04-17T12:15:27",0.3,"SBD","out",0.75,"normal_tr"
"2018-04-17",2.66,2.49,"0.099 STEEM","edensgarden","Round Earnings - 0.099 STEEM | Thank you!","misrori","2018-04-17T12:50:15",0.099,"STEEM","in",0.26,"normal_tr"
"2018-04-17",2.66,2.49,"0.359 SBD","edensgarden","Round Earnings - 0.359 SBD | Thank you!","misrori","2018-04-17T12:50:18",0.359,"SBD","in",0.89,"normal_tr"
"2018-04-17",2.66,2.49,"0.300 SBD","misrori","https://steemit.com/tothemoon/@misrori/what-people-thinks-about-omisego-17-april-2018","postdoctor","2018-04-17T13:15:27",0.3,"SBD","out",0.75,"normal_tr"
"2018-04-17",2.66,2.49,"0.300 SBD","misrori","https://steemit.com/rise/@misrori/what-people-thinks-about-verge-17-april-2018","postdoctor","2018-04-17T15:15:30",0.3,"SBD","out",0.75,"normal_tr"
"2018-04-17",2.66,2.49,"0.379 SBD","edensgarden","Round Earnings - 0.379 SBD | Thank you!","misrori","2018-04-17T15:18:45",0.379,"SBD","in",0.94,"normal_tr"
"2018-04-17",2.66,2.49,"0.300 SBD","misrori","https://steemit.com/video/@misrori/what-people-thinks-about-enigma-17-april-2018","postdoctor","2018-04-17T16:15:27",0.3,"SBD","out",0.75,"normal_tr"
"2018-04-17",2.66,2.49,"0.369 SBD","edensgarden","Round Earnings - 0.369 SBD | Thank you!","misrori","2018-04-17T17:45:09",0.369,"SBD","in",0.92,"normal_tr"
"2018-04-17",2.66,2.49,"0.300 SBD","misrori","https://steemit.com/youtube/@misrori/what-people-thinks-about-basic-attention-token-17-april-2018","postdoctor","2018-04-17T18:15:27",0.3,"SBD","out",0.75,"normal_tr"
"2018-04-17",2.66,2.49,"0.400 SBD","edensgarden","Round Earnings - 0.400 SBD | Thank you!","misrori","2018-04-17T20:03:06",0.4,"SBD","in",1,"normal_tr"
"2018-04-17",2.66,2.49,"0.300 SBD","misrori","https://steemit.com/internetmoney/@misrori/what-people-thinks-about-bitcoin-diamond-17-april-2018","postdoctor","2018-04-17T20:15:27",0.3,"SBD","out",0.75,"normal_tr"
"2018-04-17",2.66,2.49,"0.300 SBD","misrori","https://steemit.com/rise/@misrori/what-people-thinks-about-bancor-17-april-2018","postdoctor","2018-04-17T21:15:27",0.3,"SBD","out",0.75,"normal_tr"
"2018-04-17",2.66,2.49,"0.300 SBD","misrori","https://steemit.com/youtube/@misrori/what-people-thinks-about-omisego-18-april-2018","postdoctor","2018-04-17T22:15:27",0.3,"SBD","out",0.75,"normal_tr"
"2018-04-17",2.66,2.49,"0.454 SBD","edensgarden","Round Earnings - 0.454 SBD | Thank you!","misrori","2018-04-17T22:28:24",0.454,"SBD","in",1.13,"normal_tr"
"2018-04-17",2.66,2.49,"0.300 SBD","misrori","https://steemit.com/steem/@misrori/what-people-thinks-about-bitcoin-18-april-2018","postdoctor","2018-04-17T23:15:27",0.3,"SBD","out",0.75,"normal_tr"
"2018-04-17",2.66,2.49,"0.001 SBD","resteembot","A gift","misrori","2018-04-17T23:17:36",0.001,"SBD","in",0,"normal_tr"
"2018-04-18",2.87,2.88,"0.300 SBD","misrori","https://steemit.com/success/@misrori/what-people-thinks-about-golem-18-april-2018","postdoctor","2018-04-18T00:15:27",0.3,"SBD","out",0.86,"normal_tr"
"2018-04-18",2.87,2.88,"0.590 SBD","edensgarden","Round Earnings - 0.590 SBD | Thank you!","misrori","2018-04-18T00:54:18",0.59,"SBD","in",1.7,"normal_tr"
"2018-04-18",2.87,2.88,"0.300 SBD","misrori","https://steemit.com/video/@misrori/what-people-thinks-about-storm-18-april-2018","postdoctor","2018-04-18T01:15:27",0.3,"SBD","out",0.86,"normal_tr"
"2018-04-18",2.87,2.88,"0.001 SBD","resteembot","A gift","misrori","2018-04-18T01:17:39",0.001,"SBD","in",0,"normal_tr"
"2018-04-18",2.87,2.88,"0.300 SBD","misrori","https://steemit.com/success/@misrori/what-people-thinks-about-bitcoin-diamond-18-april-2018","postdoctor","2018-04-18T02:15:27",0.3,"SBD","out",0.86,"normal_tr"
"2018-04-18",2.87,2.88,"0.300 SBD","misrori","https://steemit.com/bitcoin/@misrori/what-people-thinks-about-mithril-18-april-2018","postdoctor","2018-04-18T03:15:30",0.3,"SBD","out",0.86,"normal_tr"
"2018-04-18",2.87,2.88,"0.001 SBD","resteembot","A gift","misrori","2018-04-18T03:17:45",0.001,"SBD","in",0,"normal_tr"
"2018-04-18",2.87,2.88,"0.424 SBD","edensgarden","Round Earnings - 0.424 SBD | Thank you!","misrori","2018-04-18T03:21:06",0.424,"SBD","in",1.22,"normal_tr"
"2018-04-18",2.87,2.88,"0.001 SBD","resteemyou","Hi! I re-blog posts to 4800+ followers for only 0.02 SBD/Steem & I also don't leave comments. Thanx ","misrori","2018-04-18T04:02:18",0.001,"SBD","in",0,"normal_tr"
"2018-04-18",2.87,2.88,"0.300 SBD","misrori","https://steemit.com/development/@misrori/what-people-thinks-about-bitcoin-private-18-april-2018","postdoctor","2018-04-18T05:15:27",0.3,"SBD","out",0.86,"normal_tr"
"2018-04-18",2.87,2.88,"0.001 SBD","resteemyou","Hi! I re-blog posts to 4800+ followers for only 0.02 SBD/Steem & I also don't leave comments. Thanx ","misrori","2018-04-18T05:17:21",0.001,"SBD","in",0,"normal_tr"
"2018-04-18",2.87,2.88,"0.059 STEEM","edensgarden","Round Earnings - 0.059 STEEM | Thank you!","misrori","2018-04-18T05:48:33",0.059,"STEEM","in",0.17,"normal_tr"
"2018-04-18",2.87,2.88,"0.265 SBD","edensgarden","Round Earnings - 0.265 SBD | Thank you!","misrori","2018-04-18T05:48:36",0.265,"SBD","in",0.76,"normal_tr"
"2018-04-18",2.87,2.88,"0.300 SBD","misrori","https://steemit.com/hot/@misrori/what-people-thinks-about-maidsafecoin-18-april-2018","postdoctor","2018-04-18T06:15:27",0.3,"SBD","out",0.86,"normal_tr"
"2018-04-18",2.87,2.88,"0.300 SBD","misrori","https://steemit.com/steem/@misrori/what-people-thinks-about-aion-18-april-2018","postdoctor","2018-04-18T07:15:30",0.3,"SBD","out",0.86,"normal_tr"
"2018-04-18",2.87,2.88,"0.462 SBD","edensgarden","Round Earnings - 0.462 SBD | Thank you!","misrori","2018-04-18T08:13:18",0.462,"SBD","in",1.33,"normal_tr"
"2018-04-18",2.87,2.88,"0.300 SBD","misrori","https://steemit.com/rise/@misrori/what-people-thinks-about-zcoin-18-april-2018","postdoctor","2018-04-18T08:15:27",0.3,"SBD","out",0.86,"normal_tr"
"2018-04-18",2.87,2.88,"0.300 SBD","misrori","https://steemit.com/steem/@misrori/what-people-thinks-about-decred-18-april-2018","postdoctor","2018-04-18T09:15:27",0.3,"SBD","out",0.86,"normal_tr"
"2018-04-18",2.87,2.88,"0.300 SBD","misrori","https://steemit.com/video/@misrori/what-people-thinks-about-syscoin-18-april-2018","postdoctor","2018-04-18T10:15:27",0.3,"SBD","out",0.86,"normal_tr"
"2018-04-18",2.87,2.88,"0.019 STEEM","edensgarden","Round Earnings - 0.019 STEEM | Thank you!","misrori","2018-04-18T10:40:03",0.019,"STEEM","in",0.05,"normal_tr"
"2018-04-18",2.87,2.88,"0.425 SBD","edensgarden","Round Earnings - 0.425 SBD | Thank you!","misrori","2018-04-18T10:40:06",0.425,"SBD","in",1.22,"normal_tr"
"2018-04-18",2.87,2.88,"0.300 SBD","misrori","https://steemit.com/hot/@misrori/what-people-thinks-about-siacoin-18-april-2018","postdoctor","2018-04-18T11:15:27",0.3,"SBD","out",0.86,"normal_tr"
"2018-04-18",2.87,2.88,"0.300 SBD","misrori","https://steemit.com/tothemoon/@misrori/what-people-thinks-about-nucleus-vision-18-april-2018","postdoctor","2018-04-18T12:15:27",0.3,"SBD","out",0.86,"normal_tr"
"2018-04-18",2.87,2.88,"0.389 SBD","edensgarden","Round Earnings - 0.389 SBD | Thank you!","misrori","2018-04-18T13:07:12",0.389,"SBD","in",1.12,"normal_tr"
"2018-04-18",2.87,2.88,"0.300 SBD","misrori","https://steemit.com/rise/@misrori/what-people-thinks-about-dentacoin-18-april-2018","postdoctor","2018-04-18T13:15:27",0.3,"SBD","out",0.86,"normal_tr"
"2018-04-18",2.87,2.88,"0.300 SBD","misrori","https://steemit.com/steem/@misrori/what-people-thinks-about-litecoin-18-april-2018","postdoctor","2018-04-18T14:15:30",0.3,"SBD","out",0.86,"normal_tr"
"2018-04-18",2.87,2.88,"0.300 SBD","misrori","https://steemit.com/steem/@misrori/what-people-thinks-about-dragonchain-18-april-2018","postdoctor","2018-04-18T15:15:27",0.3,"SBD","out",0.86,"normal_tr"
"2018-04-18",2.87,2.88,"0.459 SBD","edensgarden","Round Earnings - 0.459 SBD | Thank you!","misrori","2018-04-18T15:35:18",0.459,"SBD","in",1.32,"normal_tr"
"2018-04-18",2.87,2.88,"0.300 SBD","misrori","https://steemit.com/steem/@misrori/what-people-thinks-about-mixin-18-april-2018","postdoctor","2018-04-18T16:15:27",0.3,"SBD","out",0.86,"normal_tr"
"2018-04-18",2.87,2.88,"0.300 SBD","misrori","https://steemit.com/internetmoney/@misrori/what-people-thinks-about-aeternity-18-april-2018","postdoctor","2018-04-18T17:15:27",0.3,"SBD","out",0.86,"normal_tr"
"2018-04-18",2.87,2.88,"0.001 SBD","hugewhale","Promote your post. Your post will be resteemed with over 10.500+ followers , Min 45+ Upvote , Hugewhale Upvote ( 3100SP ) . Your post will be more popular and you will find new friends. Send 0.700 SBD or 1.0 STEEM to @hugewhale ( URL as memo ) Service Active","misrori","2018-04-18T17:15:48",0.001,"SBD","in",0,"normal_tr"
"2018-04-18",2.87,2.88,"0.019 STEEM","edensgarden","Round Earnings - 0.019 STEEM | Thank you!","misrori","2018-04-18T18:02:45",0.019,"STEEM","in",0.05,"normal_tr"
"2018-04-18",2.87,2.88,"0.379 SBD","edensgarden","Round Earnings - 0.379 SBD | Thank you!","misrori","2018-04-18T18:02:48",0.379,"SBD","in",1.09,"normal_tr"
"2018-04-18",2.87,2.88,"1.000 SBD","misrori","https://steemit.com/development/@misrori/what-people-thinks-about-bitcoin-private-18-april-2018","edensgarden","2018-04-18T18:14:39",1,"SBD","out",2.88,"normal_tr"
"2018-04-18",2.87,2.88,"0.300 SBD","misrori","https://steemit.com/bitcoin/@misrori/what-people-thinks-about-waves-18-april-2018","postdoctor","2018-04-18T18:15:27",0.3,"SBD","out",0.86,"normal_tr"
"2018-04-18",2.87,2.88,"0.300 SBD","misrori","https://steemit.com/tothemoon/@misrori/what-people-thinks-about-icon-18-april-2018","postdoctor","2018-04-18T19:15:27",0.3,"SBD","out",0.86,"normal_tr"
"2018-04-18",2.87,2.88,"0.300 SBD","misrori","https://steemit.com/youtube/@misrori/what-people-thinks-about-electroneum-18-april-2018","postdoctor","2018-04-18T20:15:27",0.3,"SBD","out",0.86,"normal_tr"
"2018-04-18",2.87,2.88,"0.399 SBD","edensgarden","Round Earnings - 0.399 SBD | Thank you!","misrori","2018-04-18T20:29:03",0.399,"SBD","in",1.15,"normal_tr"
"2018-04-18",2.87,2.88,"0.300 SBD","misrori","https://steemit.com/video/@misrori/what-people-thinks-about-bytecoin-18-april-2018","postdoctor","2018-04-18T21:15:27",0.3,"SBD","out",0.86,"normal_tr"
"2018-04-18",2.87,2.88,"0.300 SBD","misrori","https://steemit.com/bitcoin/@misrori/what-people-thinks-about-qash-19-april-2018","postdoctor","2018-04-18T22:15:27",0.3,"SBD","out",0.86,"normal_tr"
"2018-04-18",2.87,2.88,"0.300 SBD","misrori","https://steemit.com/video/@misrori/what-people-thinks-about-veritaseum-19-april-2018","postdoctor","2018-04-18T23:15:27",0.3,"SBD","out",0.86,"normal_tr"
"2018-04-18",2.87,2.88,"0.069 STEEM","edensgarden","Round Earnings - 0.069 STEEM | Thank you!","misrori","2018-04-18T23:16:30",0.069,"STEEM","in",0.2,"normal_tr"
"2018-04-18",2.87,2.88,"0.401 SBD","edensgarden","Round Earnings - 0.401 SBD | Thank you!","misrori","2018-04-18T23:16:33",0.401,"SBD","in",1.15,"normal_tr"
"2018-04-19",3.01,2.91,"0.300 SBD","misrori","https://steemit.com/hot/@misrori/what-people-thinks-about-salt-19-april-2018","postdoctor","2018-04-19T00:15:27",0.3,"SBD","out",0.87,"normal_tr"
"2018-04-19",3.01,2.91,"0.001 SBD","resteembot","A gift","misrori","2018-04-19T00:17:39",0.001,"SBD","in",0,"normal_tr"
"2018-04-19",3.01,2.91,"0.300 SBD","misrori","https://steemit.com/rise/@misrori/what-people-thinks-about-maker-19-april-2018","postdoctor","2018-04-19T01:15:27",0.3,"SBD","out",0.87,"normal_tr"
"2018-04-19",3.01,2.91,"0.471 SBD","edensgarden","Round Earnings - 0.471 SBD | Thank you!","misrori","2018-04-19T01:46:27",0.471,"SBD","in",1.37,"normal_tr"
"2018-04-19",3.01,2.91,"0.300 SBD","misrori","https://steemit.com/video/@misrori/what-people-thinks-about-cardano-19-april-2018","postdoctor","2018-04-19T02:15:27",0.3,"SBD","out",0.87,"normal_tr"
"2018-04-19",3.01,2.91,"0.019 STEEM","edensgarden","Round Earnings - 0.019 STEEM | Thank you!","misrori","2018-04-19T04:10:45",0.019,"STEEM","in",0.06,"normal_tr"
"2018-04-19",3.01,2.91,"0.323 SBD","edensgarden","Round Earnings - 0.323 SBD | Thank you!","misrori","2018-04-19T04:10:48",0.323,"SBD","in",0.94,"normal_tr"
"2018-04-19",3.01,2.91,"0.300 SBD","misrori","https://steemit.com/video/@misrori/what-people-thinks-about-bitcoin-19-april-2018","postdoctor","2018-04-19T04:15:24",0.3,"SBD","out",0.87,"normal_tr"
"2018-04-19",3.01,2.91,"0.300 SBD","misrori","https://steemit.com/video/@misrori/what-people-thinks-about-decred-19-april-2018","postdoctor","2018-04-19T05:15:27",0.3,"SBD","out",0.87,"normal_tr"
"2018-04-19",3.01,2.91,"0.300 SBD","misrori","https://steemit.com/steem/@misrori/what-people-thinks-about-waltonchain-19-april-2018","postdoctor","2018-04-19T06:15:27",0.3,"SBD","out",0.87,"normal_tr"
"2018-04-19",3.01,2.91,"0.724 SBD","edensgarden","Round Earnings - 0.724 SBD | Thank you!","misrori","2018-04-19T06:41:18",0.724,"SBD","in",2.11,"normal_tr"
